#,Date Time,Measurement,Unit
1,2026-08-03 11:48:10.282 AM,18.171016,VDC
2,2026-08-03 11:48:10.714 AM,18.158926,VDC
3,2026-08-03 11:48:11.176 AM,18.14291,VDC
4,2026-08-03 11:48:11.620 AM,18.125325,VDC
5,2026-08-03 11:48:12.068 AM,18.107314,VDC
6,2026-08-03 11:48:12.514 AM,18.091586,VDC
7,2026-08-03 11:48:12.959 AM,18.07622,VDC
8,2026-08-03 11:48:13.392 AM,18.061698,VDC
9,2026-08-03 11:48:13.853 AM,18.047901,VDC
10,2026-08-03 11:48:14.300 AM,13.716958,VDC
11,2026-08-03 11:48:14.747 AM,13.354643,VDC
12,2026-08-03 11:48:15.193 AM,14.243401,VDC
13,2026-08-03 11:48:15.639 AM,14.387877,VDC
14,2026-08-03 11:48:16.084 AM,14.4013,VDC
15,2026-08-03 11:48:16.532 AM,14.417167,VDC
16,2026-08-03 11:48:16.979 AM,14.23925,VDC
17,2026-08-03 11:48:17.426 AM,14.20662,VDC
18,2026-08-03 11:48:17.873 AM,14.304552,VDC
19,2026-08-03 11:48:18.304 AM,14.255405,VDC
20,2026-08-03 11:48:18.752 AM,14.354074,VDC
21,2026-08-03 11:48:19.201 AM,17.065565,VDC
22,2026-08-03 11:48:19.655 AM,13.703065,VDC
23,2026-08-03 11:48:20.114 AM,14.469324,VDC
24,2026-08-03 11:48:20.561 AM,14.671367,VDC
25,2026-08-03 11:48:21.008 AM,14.775959,VDC
26,2026-08-03 11:48:21.451 AM,14.766025,VDC
27,2026-08-03 11:48:21.903 AM,14.637659,VDC
28,2026-08-03 11:48:22.349 AM,14.673907,VDC
29,2026-08-03 11:48:22.796 AM,14.846234,VDC
30,2026-08-03 11:48:23.230 AM,17.907191,VDC
31,2026-08-03 11:48:23.678 AM,18.055275,VDC
32,2026-08-03 11:48:24.133 AM,18.094275,VDC
33,2026-08-03 11:48:24.589 AM,18.104155,VDC
34,2026-08-03 11:48:25.035 AM,18.104166,VDC
35,2026-08-03 11:48:25.472 AM,18.096249,VDC
36,2026-08-03 11:48:25.931 AM,18.085696,VDC
37,2026-08-03 11:48:26.376 AM,18.074545,VDC
38,2026-08-03 11:48:26.817 AM,18.063544,VDC
39,2026-08-03 11:48:27.278 AM,18.052362,VDC
40,2026-08-03 11:48:27.726 AM,18.040955,VDC
