#,Date Time,Measurement,Unit
1,2026-07-27 4:27:38.320 PM,18.020265,VDC
2,2026-07-27 4:27:38.767 PM,18.011505,VDC
3,2026-07-27 4:27:39.215 PM,18.003385,VDC
4,2026-07-27 4:27:39.657 PM,17.995595,VDC
5,2026-07-27 4:27:40.099 PM,17.987891,VDC
6,2026-07-27 4:27:40.556 PM,17.976944,VDC
7,2026-07-27 4:27:41.001 PM,17.886715,VDC
8,2026-07-27 4:27:41.449 PM,18.17347,VDC
9,2026-07-27 4:27:41.899 PM,15.301772,VDC
10,2026-07-27 4:27:42.350 PM,13.943767,VDC
11,2026-07-27 4:27:42.789 PM,15.038876,VDC
12,2026-07-27 4:27:43.249 PM,15.211192,VDC
13,2026-07-27 4:27:43.689 PM,15.234026,VDC
14,2026-07-27 4:27:44.139 PM,15.163751,VDC
15,2026-07-27 4:27:44.589 PM,15.187173,VDC
16,2026-07-27 4:27:45.029 PM,15.188229,VDC
17,2026-07-27 4:27:45.486 PM,15.010152,VDC
18,2026-07-27 4:27:45.929 PM,14.99834,VDC
19,2026-07-27 4:27:46.369 PM,15.027875,VDC
20,2026-07-27 4:27:46.824 PM,15.25048,VDC
21,2026-07-27 4:27:47.270 PM,15.305368,VDC
22,2026-07-27 4:27:47.718 PM,15.17996,VDC
23,2026-07-27 4:27:48.169 PM,15.120334,VDC
24,2026-07-27 4:27:48.619 PM,14.966393,VDC
25,2026-07-27 4:27:49.070 PM,16.310423,VDC
26,2026-07-27 4:27:49.514 PM,17.961162,VDC
27,2026-07-27 4:27:49.967 PM,18.078184,VDC
28,2026-07-27 4:27:50.414 PM,18.109192,VDC
29,2026-07-27 4:27:50.859 PM,18.114196,VDC
30,2026-07-27 4:27:51.313 PM,17.886779,VDC
31,2026-07-27 4:27:51.759 PM,18.154029,VDC
32,2026-07-27 4:27:52.209 PM,18.185805,VDC
33,2026-07-27 4:27:52.655 PM,18.178677,VDC
34,2026-07-27 4:27:53.102 PM,18.156536,VDC
35,2026-07-27 4:27:53.549 PM,18.145279,VDC
36,2026-07-27 4:27:53.992 PM,18.13017,VDC
